,name,code,class,market_cap,reg_day,per
0,디지틀조선,A033130,kosdaq,1410,1997/08/06,77.55
1,디앤씨미디어,A263720,kosdaq,4665,2017/08/01,42.94
2,아시아경제,A127710,kosdaq,579,2015/07/31,16.10
3,스포츠서울,A039670,kosdaq,678,2004/01/16,-3.13
4,미스터블루,A207760,kosdaq,2489,2014/12/12,20.18
