,name,code,class,market_cap,reg_day,per
0,현대차2우B,A005387,kospi,38492,1974/06/28,20.51
1,현대차,A005380,kospi,498915,1974/06/28,45.40
2,현대차우,A005385,kospi,26183,1974/06/28,20.90
3,현대차3우B,A005389,kospi,2429,1974/06/28,19.44
4,기아차,A000270,kospi,351045,1973/07/21,23.60
5,쌍용차,A003620,kospi,4151,1975/05/29,-0.82
6,KR모터스,A000040,kospi,1235,1976/05/25,-12.01
7,엘브이엠씨홀딩스,A900140,kospi,3214,2010/11/30,-5.11
