,name,code,class,market_cap,reg_day,per
0,한전기술,A052690,kospi,9899,2009/12/14,49.15
1,한전KPS,A051600,kospi,14895,2007/12/14,17.11
2,한전산업,A130660,kospi,1552,2010/12/16,11.36
3,한국전력,A015760,kospi,150541,1989/08/10,7.56
