,name,code,class,market_cap,reg_day,per
0,토탈소프트,A045340,kosdaq,1767,2002/07/19,79.42
1,선광,A003100,kosdaq,1993,1999/12/21,29.38
2,맥쿼리인프라,A088980,kospi,44105,2006/03/15,
3,한국공항,A005430,kospi,1276,1976/12/28,-2.69
4,현대무벡스,A319400,kosdaq,4552,2019/05/08,61.30
